id;created_at;text;retweet_count;favorite_count
1040253509357252608;2018-09-13 14:58:58;"Vou fazer a Reforma Agrária! Até agora, o que houve foi uma mera política de assentamentos. A média anual de FHC foi de 67 mil; do Lula foram 76 mil e, com Dilma, despencou para 27 mil. Nesse ritmo, a reforma agrária levaria 64 anos para ser feita. Vamos fazê-la em 4 anos!";14;41
1040236490511577088;2018-09-13 13:51:20;“Me surpreende que uma crise tão grave não seja debatida seriamente nestas eleições.  Ciro, Haddad e Marina até falam em desigualdade social, mas, na hora de propor solução, nenhum deles defende elevar salário. É estranho, porque eu não vejo outro caminho para sair da crise”;13;41
1039963932893618177;2018-09-12 19:48:17;"""Muitas fábricas brasileiras estão ociosas, tendo prejuízos devido às facilidades dadas às importações. Não podemos prejudicar a indústria nacional. Para evitar que isso aconteça, vamos taxar os produtos importados que tenham similares fabricados no Brasil.”";10;24
1039850455248134144;2018-09-12 12:17:22;"""O debate eleitoral está fora de foco. Fala-se em desigualdade social, mas nenhum de meus concorrentes defende aumentar salários. Estou convicto que o Brasil só sai da crise com a elevação do salário mínimo. Nosso mínimo é um dos menores do mundo. Vou duplicá-lo em 4 anos""";21;64
1039648763822923777;2018-09-11 22:55:55;Defendo a Previdência pública. Os candidatos ligados a bancos querem que estes se apoderem das aposentadorias para jogá-las na especulação, sem dar nenhuma garantia a seus donos. Onde isso ocorreu foi um desastre. Os demais postulantes não se apõem a esse modelo. Eu não aceito!;15;40
1039606962353319937;2018-09-11 20:09:49;Na sexta-feira (14/09) participo da sabatina G1/CBN. De amanhã até quinta-feira, você pode mandar perguntas para mim nas suas redes sociais. Basta publicar com as hashtags #JangoFilho54Responde #cbng1. Eles selecionarão algumas para que eu responda durante a sabatina. https://t.co/qPdRVHpReb;5;10
1039348812375052289;2018-09-11 03:04:01;https://t.co/ykamuQxgju via @YouTube;7;12
1039334571098210304;2018-09-11 02:07:26;Em nome do povo, em nome da Pátria Livre. Hoje e sempre, João Goulart. #DePaiPraFilho #JangoFilhoPresidente https://t.co/FvsjJlNBTU;8;22
1039127160957624320;2018-09-10 12:23:15;Estado atuante, trabalhador fortalecido. Pátria Livre, venceremos! #SérieBatendoOCartão #BomDia #QuemGostadoBrasilVota54 https://t.co/zZwWCSaiPF;6;19
1038935240838979587;2018-09-09 23:40:38;Um homem simples, atento às necessidades do outro, alheio ao ego, distante das armadilhas do consumo. Assim era Jango, meu pai.#DePaipraFilho #JangoFilhoPresidente https://t.co/WGQGcguBRc;6;19
1038799328683405312;2018-09-09 14:40:34;Hoje estivemos na Feira Hippie de Belo Horizonte, local simbólico para a cidade. Ao lado da candidata a deputada estadual pelo PPL, Vera da Feirinha, ouvimos os feirantes e suas demandas. Estamos com vocês na luta por condições justas de trabalho.Fotos: Alexandre C Mota https://t.co/BhEHQQro6F;5;28
1038544528511299584;2018-09-08 21:48:05;Obrigado ao povo de Parelheiros pela recepção calorosa. Vocês fortalecem nossa caminhada e nossa crença de que é possível construir um Brasil com oportunidade para todos. Pátria Livre, venceremos! #JangoFilhoemSP #QuemGostadoBrasilVota54 Fotos: Vicente Goulart https://t.co/u6SjdbudPY;5;24
1038224919887261696;2018-09-08 00:38:04;Pátria amada, Brasil! #JangoFilhoPresidente54 #QuemGostaDoBrasilVotaNele https://t.co/B7GwMRcIv9;3;19
1038122834365755392;2018-09-07 17:52:25;Ontem, em visita a Guarulhos na grande São Paulo, estive na fábrica Modine. Tive o prazer de conversar com os funcionários, lideranças e conhecer mais suas demandas. https://t.co/8SrquLEEE5;4;21
1038119532584419328;2018-09-07 17:39:18;João Goulart Filho - Compromisso com a Democracia https://t.co/PwfejePpjQ via @YouTube;8;8
1037883529353457664;2018-09-07 02:01:30;Vamos discutir como libertar o Brasil! https://t.co/KN6Irli2Qj;4;13
1037809446985060352;2018-09-06 21:07:08;Repudiamos todo ato de violência contra qualquer ser humano. Quem já sentiu na carne a crueldade da violência não pode compactuar com tais atos. Esperamos uma apuração célere e punição exemplar dos responsáveis.;74;333
1037516056154263552;2018-09-06 01:41:18;Prosseguir, acreditar e construir um Brasil mais justo. Avante, Pátria Livre! #JangoFilho54 #QuemGostadoBrasilVotaNele https://t.co/HHBAwYlcwC;4;17
1037375560190767105;2018-09-05 16:23:01;Apesar de minhas diferenças com o presidente Macri, da Argentina, não posso deixar de parabenizá-lo pela decisão de instituir imposto sobre a exportação de produtos agrícolas. Não faz nenhum sentido o agronegócio, que exporta praticamente tudo que produz, não pagar imposto;5;35
1037362123897298945;2018-09-05 15:29:38;Meritocracia entre desiguais e ajuste fiscal achatando salários para beneficiar bancos. Essas são propostas de outros candidatos.Ontem, na entrevista à Empresa Brasil de Comunicação (EBC), falei sobre o que nossa candidatura pensa e fará sobre essas questões.#JangoFilho54 https://t.co/3cq1NLlNla;8;29
1037143766837211136;2018-09-05 01:01:57;Hoje, em entrevista à EBC, falei de nossas propostas para um Brasil mais justo e igualitário.Para ver os destaques, acesse https://t.co/R57nWMKghC#JangoFilhonaEBC #QuemGostaDoBrasilVota54 https://t.co/63prurS8iD;5;23
1037054819444436992;2018-09-04 19:08:31;Daqui a pouco, às 17h30, serei o candidato entrevistado na sabatina da EBC. Convido você a assistir ao vivo as nossas propostas para um Brasil mais justo e igualitário. Acompanhe ao vivo https://t.co/QdIwJR0XsK.  #JangoFilhonaEBC #AoVivo #Eleições2018;5;8
1036974515639726080;2018-09-04 13:49:25;Sobre o tempo, lembranças e aprendizados. #JangoFilho #QuemGostadoBrasilVotaNele https://t.co/V3a4Robpxx;5;16
1036438705588895744;2018-09-03 02:20:18;O incêndio do Museu Nacional é um crime contra o patrimônio brasileiro, que tem culpados: os cortes dos últimos governos à ciência, à cultura, à educação;40;186
1036260880516882432;2018-09-02 14:33:41;https://t.co/A5lNbR5tmE;8;17
1035954597901287424;2018-09-01 18:16:37;O agronegócio já atingiu sua maioridade. Não se sai da crise só com esse modelo de exportação de monocultura. Nós daremos prioridade à Agricultura Familiar com reforma agrária e assistência técnica digna. É preciso desenvolver o mercado interno gerando renda.#JangoFilho54 https://t.co/i0dsBk0IHp;10;60
1035913949496193030;2018-09-01 15:35:06;https://t.co/eRDV8ZCztf;10;27
1035893506827591680;2018-09-01 14:13:52;https://t.co/mkbYcB7Oqn;6;11
1035687771699126273;2018-09-01 00:36:21;Coragem e determinação para enfrentar os obstáculos. Optar pelo mais fácil, jamais.#JangoFilhoPresidente54 #QuemGostadoBrasilVotaNele https://t.co/Huv21rwwuS;4;10
1035650730949046273;2018-08-31 22:09:10;Defendemos a ampliação da capacidade de investimento no Estado eliminando as isenções feitas irresponsavelmente. #CompromissoJangoFilho54 #QuemGostadoBrasilVotaNele #eleições2018 https://t.co/xcxmkAF2ZM;8;28
1035599689356402690;2018-08-31 18:46:21;Indústria recuada, Produto Interno Bruto crescendo apenas 0,2% no segundo trimestre, números divulgados hoje pelo IBGE. Não aceitamos mais retrocessos! Vamos superar a crise, fortalecer o Estado e cobrar de quem pode pagar: grandes empresários. https://t.co/JPt2y8wiv8;4;14
1035599034692628480;2018-08-31 18:43:45;Distribuição de renda, justiça social, nacional-desenvolvimentismo. Divulgue essa ideia. Seu apoio é fundamental para construirmos um Brasil melhor.#JangoFilhonaTV #QuemGostadoBrasilVota54 #Eleições2018 https://t.co/yL0JxjZhDW;11;37
1035527812822777856;2018-08-31 14:00:44;7 de cada 10 alunos do 3º ano não atingiram o nível mínimo de aprendizagem, aponta pesquisa do Saeb. O ensino médio está falido, mas vamos lutar até o fim para reverter essa triste situação. https://t.co/eYQoicIvBO;7;29
1035524012091289600;2018-08-31 13:45:38;Hoje e sempre: Leonel Brizola, grande defensor da educação e da justiça social. #SérieBatendooCartão #BomDia #JangoFilho54 https://t.co/ZdHeeMUMOU;9;21
1035294520521510913;2018-08-30 22:33:43;A terceirização irrestrita, aprovada hoje pelo STF, vai precarizar ainda mais o trabalho no Brasil. Não podemos andar para trás. Meu compromisso, como presidente da república, é proibir a terceirização da atividade fim. O povo merece respeito! #CompromissoJangoFilho https://t.co/lzk576fc2d;30;53
1035271660067348481;2018-08-30 21:02:52;Acompanhe nossa agenda de amanhã em São Paulo. #JoãoGoulartFilho54 #QuemGostadoBrasilVotaNele #Eleições2018 https://t.co/21pUwTxTMV;3;12
1035251903540731904;2018-08-30 19:44:22;https://t.co/eecmM50hJZ;2;7
1034958780306542593;2018-08-30 00:19:36;Meu compromisso é com o povo, com aqueles que mais precisam. A luta continua! #joãogoulartfilho54 https://t.co/QeoCnsfFFx;3;17
1034883373246963712;2018-08-29 19:19:58;A super-exploração do trabalho feminino está com os dias contados. Venha conhecer nossa proposta de governo, acesse https://t.co/Qnis4Tjxod#CompromissoJangoFilho54 #QuemGostadoBrasilVotaNele https://t.co/vhYac586hx;11;20
1034804136699670528;2018-08-29 14:05:06;Vamos revogar a Emenda Constitucional 95, que congela por 20 anos os gastos primários do governo na área social. O engessamento dos gastos primários do governo será anulado em nosso governo. Esse é o compromisso.#compromissoJangoFilho54 #quemgostadobrasilvotanele https://t.co/AiD4aBGxKm;8;20
1034607488639934466;2018-08-29 01:03:42;O TSE acaba de homologar o registro de minha candidatura a presidente da república pelo Partido Pátria Livre. Agradeço a todos que fortalecem essa caminhada e aos ensinamentos do meu pai, João Goulart, sempre na memória: a luta continua! https://t.co/U6dwtTsO8y;5;24
1034563222408450049;2018-08-28 22:07:48;“Vamos dar um pouco de farinha para cada brasileiro, para que cada um faça o seu bolo. E não concentrar a renda na mão dos grandes grupos financeiros.Vamos dobrar o salário mínimo real em quatro anos, melhorar as aposentadorias e distribuir renda. https://t.co/nOeSAN3Jv9;8;13
1034495946116276226;2018-08-28 17:40:28;Estive ontem, segunda-feira, com o presidente da Federação Nacional dos Policiais Federais, Luiz Antônio Boudens, em Brasíla. Juntos vimos que, para reduzir a violência, o Estado tem que estar mais presente nas comunidades https://t.co/ViqwFV7vzx;5;15
1034416848740212736;2018-08-28 12:26:09;@willbodenmuller @alvarodias_ @meirelles @cirogomes @geraldoalckmin @LulaOficial @jairbolsonaro @GuilhermeBoulos @CaboDaciolo @MarinaSilva @joaoamoedonovo @Eymaeloficial @verapstu Eu topo um debate igualitário pela internet e vcs?;0;0
1034152037167054848;2018-08-27 18:53:53;“Urge retomar o espírito pacificador de Caxias”, afirmou o comandante do Exército, general Villas Bôas, no sábado, 25 de agosto, dia do Soldado. Concordo e acrescento que ele foi elevado à condição de Patrono do Exército pelo Decreto 51.429, de 1962, do presidente João Goulart.;3;5
1033026459982614528;2018-08-24 16:21:15;O Brasil amanhece triste com a notícia da morte de João das Neves, expoente do Teatro brasileiro. Solidarizo-me com o pesar dos familiares e amigos.;2;7
1032746267368140800;2018-08-23 21:47:52;https://t.co/7VUMoa5Y10;0;13
1032317574946729984;2018-08-22 17:24:24;RT @maiquelrosauro: O candidato a presidência da República, @joaogoulart54, visitou Santa Maria sábado. Confira algumas de suas ideias para…;2;0
1032095506191798274;2018-08-22 02:41:58;NOTA DE FALECIMENTOÉ com muito pesar que informo o falecimento do nosso estimado Camarada  PEDRO ACÁCIO CAMATA, figura exemplar de cidadão e companheiro, que relevantes serviços prestou ao nosso PPL e muito querido por nossa militância.Meus sentimentos a família Camata.;0;9
1032072550732509187;2018-08-22 01:10:45;Só pra ressaltar, meu twitter é esse aqui o @joaogoulart54 ! o @JoaoGoulartPDT foi criado por terceiros! #joaogoulartfilho54 #joaogoulartfilhopresidente #joaogoulart #ppl54;1;5
