id;created_at;text;retweet_count;favorite_count
1048718917659705344;2018-10-06 23:37:28;Com as minhas amadas irmãs Maria Jesus, Zeti e Lucia, em Rio Branco-AC. #Vote18 https://t.co/g96qRAlngR;130;1659
1048709488969207810;2018-10-06 23:00:00;Meu número ser o 18 em 2018 é um alinhamento perfeito. Em 2018 #Vote18 https://t.co/ppEJ7gDAcx;173;958
1048696652024840192;2018-10-06 22:09:00;"A cantora @sarahrenatasr, que participou do The Voice, compôs uma linda canção para Marina. Valeu &lt;3 #Vote18 #VoteMarina18 https://t.co/gV0wZQL9sd";87;457
1048680188735889408;2018-10-06 21:03:35;Tá em dúvida em quem votar para governador, deputado e senador? Vote nos candidatos da REDE - https://t.co/lPJdM1MHKM #Vote18 https://t.co/5HxSrTNzq2;37;216
1048672511930638341;2018-10-06 20:33:04;É a primeira vez que vivo a experiência de chegar no Acre na eleição e não encontrar meu pai, mas o caráter que ele imprimiu em mim e minha família é o que tenho a oferecer de melhor ao Brasil #Vote18 #VoteMarina https://t.co/4dC9qA758W;84;806
1048648548869464065;2018-10-06 18:57:51;Uma professora e um médico na Presidência? #VoteMarina18 https://t.co/tLPJVGTyWp;280;2230
1048640611035885575;2018-10-06 18:26:19;Uma Presidente capaz de unir os brasileiros e pacificar o país? #VoteMarina18 https://t.co/aTTMbMCe1S;154;622
1048618889419010048;2018-10-06 17:00:00;Meu compromisso é transformar o Nordeste brasileiro em uma grande potência de energia solar. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/MxtSZbXaAm;133;776
1048607585895686144;2018-10-06 16:15:05;Política feita com amor, afeto e respeito pelo sentimento das pessoas? #VoteMarina18 https://t.co/ClK5wTLWxN;58;330
1048603801400238082;2018-10-06 16:00:03;Marina Silva é professora e sabe que os estímulos nos primeiros anos de vida são fundamentais para que uma criança aprenda e vire um bom aluno no futuro. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/3OvjeKc2sN;89;357
1048588690497257473;2018-10-06 15:00:00;O sonho continua vivo. A Marina tá mais forte e guerreira. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/fZitPpMDNk;99;434
1048573598657662976;2018-10-06 14:00:02;No primeiro turno, não vote por medo ou ódio, vote por convicção. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/nYAX4e1Oxg;170;655
1048558493727256581;2018-10-06 13:00:00;Vamos fazer um plano nacional de combate a desigualdade racial no Brasil. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/11qUqJUeaR;110;508
1048543398855028736;2018-10-06 12:00:01;Criança será prioridade absoluta no governo Marina. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/vGwBiu0NMt;59;276
1048392176919597056;2018-10-06 01:59:07;Repara na palma da mão, tem um M de Marina... #Vote18 https://t.co/D5jyVNYIEq;161;809
1048362199486488577;2018-10-06 00:00:00;"""Marina é a candidata mais preparada. Foi senadora, ministra."" O cineasta Zelito Viana tá com Marina. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/EU86YQvbge";81;443
1048347102257008641;2018-10-05 23:00:01;Plano Vida Digna. Vamos ampliar em 2,5 milhões de vagas as ofertas em creches e reorganizar o Sistema Único de Saúde. Vote 18 Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/YKpexUCrxj;127;800
1048335783877402624;2018-10-05 22:15:02;"O cantor e compositor @omarcosalmeida vota Marina Presidente. ""Não são os extremos, mas a simetria. A senhora representa a pacificação"" #Vote18 #VoteMarina18 https://t.co/oXwHFrZQRq";128;837
1048332004305989633;2018-10-05 22:00:01;Do jeito que está não dá mais. Pra uma vida melhor, só unindo o https://t.co/qFdnHPhygP 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/WascMplwS7;61;207
1048325807519744001;2018-10-05 21:35:24;"""Ela entende a necessidade do povo. As palavras dela comovem. Pra mim, ela já ganhou""- Dona Erenice na caminhada em Vilar dos Teles, São João do Meriti/RJ. #Vote18 #VoteMarina18 https://t.co/3tRDadQguW";57;252
1048316902429413380;2018-10-05 21:00:00;Meu objetivo de vida é que o Brasil seja um lugar melhor pra se viver.Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/4NXzUxu4Fh;94;407
1048301804176343040;2018-10-05 20:00:01;Esse é um momento muito perigoso da história do nosso país. Vote 18 Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/7ehvx136Du;122;631
1048286700705906688;2018-10-05 19:00:00;Ter na presidência, alguém para se orgulhar. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/bEnjnzdgti;108;416
1048271605099462656;2018-10-05 18:00:01;O Futuro, Marina Presidente. Vamos pacificar e unir o Brasil. #Vote18 #VoteMarina18 https://t.co/FUBwFsNJ6c;98;381
1048264052865163264;2018-10-05 17:30:00;Eu quero fazer um apelo às pessoas que já votaram em mim em 2010 e 2014. Voltem ao primeiro amor!#Vote18 #VoteMarina18 https://t.co/JOh8Vsoprc;244;1219
