id;name;screen_name;location;url;description;protected;verified;followers_count;friends_count;favourites_count;statuses_count;created_at;profile_image_url
33374761;Ciro Gomes;cirogomes;Fortaleza, Brasil;https://t.co/A2CXaxiF2E;Pai de 4 filhos, avô, já foi deputado, prefeito, governador e ministro.;False;True;700140;163;544;2568;2009-04-20 01:46:27;http://pbs.twimg.com/profile_images/1029926047788228608/INFVA7Xs_normal.jpg
