id;name;screen_name;location;url;description;protected;verified;followers_count;friends_count;favourites_count;statuses_count;created_at;profile_image_url
870030409890910210;Henrique Meirelles;meirelles;Brasília, Brasil;https://t.co/cyDVx2daK8;O Brasil do tamanho dos nossos sonhos.;False;True;92262;164;429;4372;2017-05-31 21:33:08;http://pbs.twimg.com/profile_images/1050150403571150849/vMhp3K4D_normal.jpg
